2aplA02,1.10.8.340,PG0816-like
1qusA01,1.10.8.350,Bacterial muramidase
3p2nB01,1.10.8.360,3,6-anhydro-alpha-l-galactosidase
3bxwA01,1.10.8.360,3,6-anhydro-alpha-l-galactosidase
1xmkA00,1.10.10.10,"winged helix" repressor DNA binding domain
4co8A00,1.10.10.10,"winged helix" repressor DNA binding domain
3iwfB00,1.10.10.10,"winged helix" repressor DNA binding domain
1r7jA00,1.10.10.10,"winged helix" repressor DNA binding domain
1i27A00,1.10.10.10,"winged helix" repressor DNA binding domain
1s29A00,1.10.10.10,"winged helix" repressor DNA binding domain
1fp2A01,1.10.10.10,"winged helix" repressor DNA binding domain
1y0uA00,1.10.10.10,"winged helix" repressor DNA binding domain
1ucrB00,1.10.10.10,"winged helix" repressor DNA binding domain
3l00A02,1.10.10.10,"winged helix" repressor DNA binding domain
3f6vA00,1.10.10.10,"winged helix" repressor DNA binding domain
1zarA01,1.10.10.10,"winged helix" repressor DNA binding domain
2zcwA02,1.10.10.10,"winged helix" repressor DNA binding domain
3rjpA00,1.10.10.10,"winged helix" repressor DNA binding domain
2od5A00,1.10.10.10,"winged helix" repressor DNA binding domain
3l9fA01,1.10.10.10,"winged helix" repressor DNA binding domain
2v9vA02,1.10.10.10,"winged helix" repressor DNA binding domain
4lmyA01,1.10.10.10,"winged helix" repressor DNA binding domain
2htsA00,1.10.10.10,"winged helix" repressor DNA binding domain
3m1eA00,1.10.10.10,"winged helix" repressor DNA binding domain
2f2eA01,1.10.10.10,"winged helix" repressor DNA binding domain
3e6cC02,1.10.10.10,"winged helix" repressor DNA binding domain
4k2eB00,1.10.10.10,"winged helix" repressor DNA binding domain
2qvoA00,1.10.10.10,"winged helix" repressor DNA binding domain
3fxqB01,1.10.10.10,"winged helix" repressor DNA binding domain
2pmuC00,1.10.10.10,"winged helix" repressor DNA binding domain
3gwzA01,1.10.10.10,"winged helix" repressor DNA binding domain
2xigA01,1.10.10.10,"winged helix" repressor DNA binding domain
3la7B02,1.10.10.10,"winged helix" repressor DNA binding domain
1b6aA02,1.10.10.10,"winged helix" repressor DNA binding domain
2p5kA00,1.10.10.10,"winged helix" repressor DNA binding domain
3q9vA00,1.10.10.10,"winged helix" repressor DNA binding domain
2ip2A01,1.10.10.10,"winged helix" repressor DNA binding domain
1dp7P00,1.10.10.10,"winged helix" repressor DNA binding domain
3f6oB00,1.10.10.10,"winged helix" repressor DNA binding domain
1hw1A01,1.10.10.10,"winged helix" repressor DNA binding domain
1p2fA02,1.10.10.10,"winged helix" repressor DNA binding domain
1yo5C00,1.10.10.10,"winged helix" repressor DNA binding domain
2hztC00,1.10.10.10,"winged helix" repressor DNA binding domain
2obpA00,1.10.10.10,"winged helix" repressor DNA binding domain
1t6sA01,1.10.10.10,"winged helix" repressor DNA binding domain
1mzbA01,1.10.10.10,"winged helix" repressor DNA binding domain
2vooB01,1.10.10.10,"winged helix" repressor DNA binding domain
3b02A02,1.10.10.10,"winged helix" repressor DNA binding domain
1r1tA00,1.10.10.10,"winged helix" repressor DNA binding domain
4irgA00,1.10.10.10,"winged helix" repressor DNA binding domain
1sfxB00,1.10.10.10,"winged helix" repressor DNA binding domain
1b9mB01,1.10.10.10,"winged helix" repressor DNA binding domain
1mgtA02,1.10.10.10,"winged helix" repressor DNA binding domain
4e70A01,1.10.10.10,"winged helix" repressor DNA binding domain
4i2oA02,1.10.10.10,"winged helix" repressor DNA binding domain
4hw0C00,1.10.10.10,"winged helix" repressor DNA binding domain
3elkB00,1.10.10.10,"winged helix" repressor DNA binding domain
1u2wD00,1.10.10.10,"winged helix" repressor DNA binding domain
1pueE00,1.10.10.10,"winged helix" repressor DNA binding domain
1rz4A02,1.10.10.10,"winged helix" repressor DNA binding domain
3keoA01,1.10.10.10,"winged helix" repressor DNA binding domain
2esnA01,1.10.10.10,"winged helix" repressor DNA binding domain
3c7jA01,1.10.10.10,"winged helix" repressor DNA binding domain
4gggA00,1.10.10.10,"winged helix" repressor DNA binding domain
4hzfB02,1.10.10.10,"winged helix" repressor DNA binding domain
4cydB02,1.10.10.10,"winged helix" repressor DNA binding domain
4hlyA00,1.10.10.10,"winged helix" repressor DNA binding domain
2oqgC00,1.10.10.10,"winged helix" repressor DNA binding domain
2rkhA01,1.10.10.10,"winged helix" repressor DNA binding domain
3m8eB00,1.10.10.10,"winged helix" repressor DNA binding domain
2v9vA01,1.10.10.10,"winged helix" repressor DNA binding domain
3b73B00,1.10.10.10,"winged helix" repressor DNA binding domain
3i53B01,1.10.10.10,"winged helix" repressor DNA binding domain
4tv7D01,1.10.10.10,"winged helix" repressor DNA binding domain
2gauA02,1.10.10.10,"winged helix" repressor DNA binding domain
3mczA01,1.10.10.10,"winged helix" repressor DNA binding domain
1xgsA02,1.10.10.10,"winged helix" repressor DNA binding domain
1in4A02,1.10.10.10,"winged helix" repressor DNA binding domain
3co6C00,1.10.10.10,"winged helix" repressor DNA binding domain
2ns0A00,1.10.10.10,"winged helix" repressor DNA binding domain
2zkzC00,1.10.10.10,"winged helix" repressor DNA binding domain
4g6qA01,1.10.10.10,"winged helix" repressor DNA binding domain
3szpA01,1.10.10.10,"winged helix" repressor DNA binding domain
4mhgA01,1.10.10.10,"winged helix" repressor DNA binding domain
3mq0A01,1.10.10.10,"winged helix" repressor DNA binding domain
3bz6A01,1.10.10.10,"winged helix" repressor DNA binding domain
1on2A01,1.10.10.10,"winged helix" repressor DNA binding domain
3gw2A00,1.10.10.10,"winged helix" repressor DNA binding domain
3neuA01,1.10.10.10,"winged helix" repressor DNA binding domain
1t0fA02,1.10.10.10,"winged helix" repressor DNA binding domain
4h0eB00,1.10.10.10,"winged helix" repressor DNA binding domain
3k2zB01,1.10.10.10,"winged helix" repressor DNA binding domain
2o3fA00,1.10.10.10,"winged helix" repressor DNA binding domain
3eyiB00,1.10.10.10,"winged helix" repressor DNA binding domain
2pg4A00,1.10.10.10,"winged helix" repressor DNA binding domain
3g73A00,1.10.10.10,"winged helix" repressor DNA binding domain
3df8A00,1.10.10.10,"winged helix" repressor DNA binding domain
4ou0A00,1.10.10.10,"winged helix" repressor DNA binding domain
1xsvA00,1.10.10.10,"winged helix" repressor DNA binding domain
3e97A02,1.10.10.10,"winged helix" repressor DNA binding domain
2qm3A01,1.10.10.10,"winged helix" repressor DNA binding domain
2ff4A01,1.10.10.10,"winged helix" repressor DNA binding domain
3qu3B01,1.10.10.10,"winged helix" repressor DNA binding domain
2p8tA01,1.10.10.10,"winged helix" repressor DNA binding domain
2bgcH02,1.10.10.10,"winged helix" repressor DNA binding domain
3o2pE00,1.10.10.10,"winged helix" repressor DNA binding domain
1stzA01,1.10.10.10,"winged helix" repressor DNA binding domain
3h92A00,1.10.10.10,"winged helix" repressor DNA binding domain
3jtgA01,1.10.10.10,"winged helix" repressor DNA binding domain
2co5A00,1.10.10.10,"winged helix" repressor DNA binding domain
2d1hB00,1.10.10.10,"winged helix" repressor DNA binding domain
1z6tA04,1.10.10.10,"winged helix" repressor DNA binding domain
1opcA00,1.10.10.10,"winged helix" repressor DNA binding domain
2z99A01,1.10.10.10,"winged helix" repressor DNA binding domain
4ixaB00,1.10.10.10,"winged helix" repressor DNA binding domain
2qq9A01,1.10.10.10,"winged helix" repressor DNA binding domain
3ctaA01,1.10.10.10,"winged helix" repressor DNA binding domain
4ivnA01,1.10.10.10,"winged helix" repressor DNA binding domain
3fx3B02,1.10.10.10,"winged helix" repressor DNA binding domain
4gyiA01,1.10.10.10,"winged helix" repressor DNA binding domain
1t6sB02,1.10.10.10,"winged helix" repressor DNA binding domain
3p9cA01,1.10.10.10,"winged helix" repressor DNA binding domain
1hsjB03,1.10.10.10,"winged helix" repressor DNA binding domain
3qp6A02,1.10.10.10,"winged helix" repressor DNA binding domain
3reoA01,1.10.10.10,"winged helix" repressor DNA binding domain
3w6kC00,1.10.10.10,"winged helix" repressor DNA binding domain
2ve8D01,1.10.10.10,"winged helix" repressor DNA binding domain
1bjaA00,1.10.10.10,"winged helix" repressor DNA binding domain
2fmyA02,1.10.10.10,"winged helix" repressor DNA binding domain
3pqkA00,1.10.10.10,"winged helix" repressor DNA binding domain
3go5A04,1.10.10.10,"winged helix" repressor DNA binding domain
1fc3B00,1.10.10.10,"winged helix" repressor DNA binding domain
3f8bA00,1.10.10.10,"winged helix" repressor DNA binding domain
3m8eA00,1.10.10.10,"winged helix" repressor DNA binding domain
3v4gA01,1.10.10.10,"winged helix" repressor DNA binding domain
2h6bA02,1.10.10.10,"winged helix" repressor DNA binding domain
1ub9A00,1.10.10.10,"winged helix" repressor DNA binding domain
2wteA02,1.10.10.10,"winged helix" repressor DNA binding domain
3fm3A02,1.10.10.10,"winged helix" repressor DNA binding domain
3htuA00,1.10.10.10,"winged helix" repressor DNA binding domain
3wg9B01,1.10.10.10,"winged helix" repressor DNA binding domain
1a04A02,1.10.10.10,"winged helix" repressor DNA binding domain
1jhfA02,1.10.10.10,"winged helix" repressor DNA binding domain
2r7dA01,1.10.10.10,"winged helix" repressor DNA binding domain
2gwrA02,1.10.10.10,"winged helix" repressor DNA binding domain
2pbiA01,1.10.10.10,"winged helix" repressor DNA binding domain
2fokA02,1.10.10.10,"winged helix" repressor DNA binding domain
2r3sB01,1.10.10.10,"winged helix" repressor DNA binding domain
1lddA00,1.10.10.10,"winged helix" repressor DNA binding domain
1fnnB03,1.10.10.10,"winged helix" repressor DNA binding domain
1yg2A01,1.10.10.10,"winged helix" repressor DNA binding domain
2di3A01,1.10.10.10,"winged helix" repressor DNA binding domain
2fswA00,1.10.10.10,"winged helix" repressor DNA binding domain
4hobC00,1.10.10.10,"winged helix" repressor DNA binding domain
3sxyA01,1.10.10.10,"winged helix" repressor DNA binding domain
2o0yC01,1.10.10.10,"winged helix" repressor DNA binding domain
2vxzA01,1.10.10.10,"winged helix" repressor DNA binding domain
1ulyA01,1.10.10.10,"winged helix" repressor DNA binding domain
3edpA01,1.10.10.10,"winged helix" repressor DNA binding domain
4a6dA01,1.10.10.10,"winged helix" repressor DNA binding domain
2e1nA00,1.10.10.10,"winged helix" repressor DNA binding domain
1z05A01,1.10.10.10,"winged helix" repressor DNA binding domain
2fnaA03,1.10.10.10,"winged helix" repressor DNA binding domain
3w6jE02,1.10.10.10,"winged helix" repressor DNA binding domain
1gxqA00,1.10.10.10,"winged helix" repressor DNA binding domain
1s8nA02,1.10.10.10,"winged helix" repressor DNA binding domain
3by6C01,1.10.10.10,"winged helix" repressor DNA binding domain
4esfA00,1.10.10.10,"winged helix" repressor DNA binding domain
3eyyA01,1.10.10.10,"winged helix" repressor DNA binding domain
1d3yA01,1.10.10.10,"winged helix" repressor DNA binding domain
2ga1A02,1.10.10.10,"winged helix" repressor DNA binding domain
4h0eA00,1.10.10.10,"winged helix" repressor DNA binding domain
3hugA00,1.10.10.10,"winged helix" repressor DNA binding domain
1mkmB01,1.10.10.10,"winged helix" repressor DNA binding domain
3aafA00,1.10.10.10,"winged helix" repressor DNA binding domain
3bz6A02,1.10.10.10,"winged helix" repressor DNA binding domain
2g9wA01,1.10.10.10,"winged helix" repressor DNA binding domain
3f8mA01,1.10.10.10,"winged helix" repressor DNA binding domain
1l3lA02,1.10.10.10,"winged helix" repressor DNA binding domain
1or7B02,1.10.10.10,"winged helix" repressor DNA binding domain
1sfuA00,1.10.10.10,"winged helix" repressor DNA binding domain
1repC02,1.10.10.10,"winged helix" repressor DNA binding domain
4kmfA00,1.10.10.10,"winged helix" repressor DNA binding domain
3gvaA00,1.10.10.10,"winged helix" repressor DNA binding domain
3p7nA02,1.10.10.10,"winged helix" repressor DNA binding domain
1tbxB00,1.10.10.10,"winged helix" repressor DNA binding domain
3gz5B02,1.10.10.10,"winged helix" repressor DNA binding domain
1fseB00,1.10.10.10,"winged helix" repressor DNA binding domain
2h09A01,1.10.10.10,"winged helix" repressor DNA binding domain
1xmaA00,1.10.10.10,"winged helix" repressor DNA binding domain
2fb1A02,1.10.10.10,"winged helix" repressor DNA binding domain
3c1dB01,1.10.10.10,"winged helix" repressor DNA binding domain
3ihuA01,1.10.10.10,"winged helix" repressor DNA binding domain
2q0oA02,1.10.10.10,"winged helix" repressor DNA binding domain
2heoA00,1.10.10.10,"winged helix" repressor DNA binding domain
2v1xA03,1.10.10.10,"winged helix" repressor DNA binding domain
2pn6A01,1.10.10.10,"winged helix" repressor DNA binding domain
1o57A01,1.10.10.10,"winged helix" repressor DNA binding domain
1ku3A00,1.10.10.10,"winged helix" repressor DNA binding domain
3f8mB01,1.10.10.10,"winged helix" repressor DNA binding domain
4ejoA00,1.10.10.10,"winged helix" repressor DNA binding domain
1cf7B00,1.10.10.10,"winged helix" repressor DNA binding domain
2g7uA01,1.10.10.10,"winged helix" repressor DNA binding domain
2ijlB00,1.10.10.10,"winged helix" repressor DNA binding domain
3bwgB01,1.10.10.10,"winged helix" repressor DNA binding domain
3cuqA02,1.10.10.10,"winged helix" repressor DNA binding domain
3eetA01,1.10.10.10,"winged helix" repressor DNA binding domain
3vfzB00,1.10.10.10,"winged helix" repressor DNA binding domain
3ispA01,1.10.10.10,"winged helix" repressor DNA binding domain
3mwmA01,1.10.10.10,"winged helix" repressor DNA binding domain
3lapA01,1.10.10.10,"winged helix" repressor DNA binding domain
3lapD01,1.10.10.10,"winged helix" repressor DNA binding domain
2o0yB01,1.10.10.10,"winged helix" repressor DNA binding domain
4hqeA00,1.10.10.10,"winged helix" repressor DNA binding domain
4kfcB02,1.10.10.10,"winged helix" repressor DNA binding domain
3cuqA03,1.10.10.10,"winged helix" repressor DNA binding domain
3cuqB02,1.10.10.10,"winged helix" repressor DNA binding domain
3hugE00,1.10.10.10,"winged helix" repressor DNA binding domain
2qenA03,1.10.10.10,"winged helix" repressor DNA binding domain
1qbjC00,1.10.10.10,"winged helix" repressor DNA binding domain
1w5sA03,1.10.10.10,"winged helix" repressor DNA binding domain
1ft9A02,1.10.10.10,"winged helix" repressor DNA binding domain
3tgnB02,1.10.10.10,"winged helix" repressor DNA binding domain
3t8rA00,1.10.10.10,"winged helix" repressor DNA binding domain
1ku9B01,1.10.10.10,"winged helix" repressor DNA binding domain
2irfG00,1.10.10.10,"winged helix" repressor DNA binding domain
2z3yA01,1.10.10.10,"winged helix" repressor DNA binding domain
1sd4A01,1.10.10.10,"winged helix" repressor DNA binding domain
3cloA02,1.10.10.10,"winged helix" repressor DNA binding domain
2ia1B02,1.10.10.10,"winged helix" repressor DNA binding domain
4hf0B00,1.10.10.10,"winged helix" repressor DNA binding domain
3dv8A02,1.10.10.10,"winged helix" repressor DNA binding domain
3g3zA02,1.10.10.10,"winged helix" repressor DNA binding domain
3dfgA01,1.10.10.10,"winged helix" repressor DNA binding domain
3dfgA03,1.10.10.10,"winged helix" repressor DNA binding domain
3echA01,1.10.10.10,"winged helix" repressor DNA binding domain
1q1hA00,1.10.10.10,"winged helix" repressor DNA binding domain
1t98A01,1.10.10.10,"winged helix" repressor DNA binding domain
1je8E00,1.10.10.10,"winged helix" repressor DNA binding domain
1yyvB00,1.10.10.10,"winged helix" repressor DNA binding domain
3l09A02,1.10.10.10,"winged helix" repressor DNA binding domain
3v8jA01,1.10.10.10,"winged helix" repressor DNA binding domain
4ijaA01,1.10.10.10,"winged helix" repressor DNA binding domain
1k78A01,1.10.10.10,"winged helix" repressor DNA binding domain
3dfgA02,1.10.10.10,"winged helix" repressor DNA binding domain
2b0lC00,1.10.10.10,"winged helix" repressor DNA binding domain
1lvaA03,1.10.10.10,"winged helix" repressor DNA binding domain
4b8xB00,1.10.10.10,"winged helix" repressor DNA binding domain
3majA02,1.10.10.10,"winged helix" repressor DNA binding domain
1hstA00,1.10.10.10,"winged helix" repressor DNA binding domain
2p4wA01,1.10.10.10,"winged helix" repressor DNA binding domain
3c18A03,1.10.10.10,"winged helix" repressor DNA binding domain
2ia2C01,1.10.10.10,"winged helix" repressor DNA binding domain
4nhjB00,1.10.10.10,"winged helix" repressor DNA binding domain
3fzvB01,1.10.10.10,"winged helix" repressor DNA binding domain
1bm9A00,1.10.10.10,"winged helix" repressor DNA binding domain
1lvaA04,1.10.10.10,"winged helix" repressor DNA binding domain
2xubA01,1.10.10.10,"winged helix" repressor DNA binding domain
3jw4A00,1.10.10.10,"winged helix" repressor DNA binding domain
1biaA01,1.10.10.10,"winged helix" repressor DNA binding domain
1j5yA01,1.10.10.10,"winged helix" repressor DNA binding domain
4f7zA02,1.10.10.10,"winged helix" repressor DNA binding domain
3bpvA00,1.10.10.10,"winged helix" repressor DNA binding domain
2pfbB00,1.10.10.10,"winged helix" repressor DNA binding domain
2qlzB01,1.10.10.10,"winged helix" repressor DNA binding domain
3vepH00,1.10.10.10,"winged helix" repressor DNA binding domain
1s3jA02,1.10.10.10,"winged helix" repressor DNA binding domain
2fmlB03,1.10.10.10,"winged helix" repressor DNA binding domain
2dbbB01,1.10.10.10,"winged helix" repressor DNA binding domain
2eshA00,1.10.10.10,"winged helix" repressor DNA binding domain
2ia2D01,1.10.10.10,"winged helix" repressor DNA binding domain
1ldkB03,1.10.10.10,"winged helix" repressor DNA binding domain
4i98C01,1.10.10.10,"winged helix" repressor DNA binding domain
3qphA01,1.10.10.10,"winged helix" repressor DNA binding domain
4nqwA02,1.10.10.10,"winged helix" repressor DNA binding domain
2pjpA02,1.10.10.10,"winged helix" repressor DNA binding domain
1xd7A00,1.10.10.10,"winged helix" repressor DNA binding domain
3cuqB03,1.10.10.10,"winged helix" repressor DNA binding domain
3oopA01,1.10.10.10,"winged helix" repressor DNA binding domain
3gudA00,1.10.10.10,"winged helix" repressor DNA binding domain
2p5vA01,1.10.10.10,"winged helix" repressor DNA binding domain
1pp8O00,1.10.10.10,"winged helix" repressor DNA binding domain
2pjpA01,1.10.10.10,"winged helix" repressor DNA binding domain
3e3vA01,1.10.10.10,"winged helix" repressor DNA binding domain
1fpqA02,1.10.10.10,"winged helix" repressor DNA binding domain
3nrvB00,1.10.10.10,"winged helix" repressor DNA binding domain
1fzpD00,1.10.10.10,"winged helix" repressor DNA binding domain
1ka8A00,1.10.10.10,"winged helix" repressor DNA binding domain
2gxgA00,1.10.10.10,"winged helix" repressor DNA binding domain
1k78I00,1.10.10.10,"winged helix" repressor DNA binding domain
3c1dA03,1.10.10.10,"winged helix" repressor DNA binding domain
4aihF00,1.10.10.10,"winged helix" repressor DNA binding domain
2qbyA03,1.10.10.10,"winged helix" repressor DNA binding domain
1cf7A00,1.10.10.10,"winged helix" repressor DNA binding domain
3r0aA00,1.10.10.10,"winged helix" repressor DNA binding domain
4l9nA00,1.10.10.10,"winged helix" repressor DNA binding domain
2hr3D02,1.10.10.10,"winged helix" repressor DNA binding domain
2qbyB03,1.10.10.10,"winged helix" repressor DNA binding domain
3ulqB00,1.10.10.10,"winged helix" repressor DNA binding domain
3fm5A00,1.10.10.10,"winged helix" repressor DNA binding domain
3tqnA01,1.10.10.10,"winged helix" repressor DNA binding domain
3wtsC00,1.10.10.10,"winged helix" repressor DNA binding domain
3hsrA00,1.10.10.10,"winged helix" repressor DNA binding domain
4mnuB00,1.10.10.10,"winged helix" repressor DNA binding domain
2fa5A00,1.10.10.10,"winged helix" repressor DNA binding domain
3r4kB01,1.10.10.10,"winged helix" repressor DNA binding domain
1p4xA02,1.10.10.10,"winged helix" repressor DNA binding domain
4asnA00,1.10.10.10,"winged helix" repressor DNA binding domain
2w25A01,1.10.10.10,"winged helix" repressor DNA binding domain
3broD00,1.10.10.10,"winged helix" repressor DNA binding domain
2qlzA03,1.10.10.10,"winged helix" repressor DNA binding domain
3ml6A01,1.10.10.10,"winged helix" repressor DNA binding domain
3kloA02,1.10.10.10,"winged helix" repressor DNA binding domain
3we2B00,1.10.10.10,"winged helix" repressor DNA binding domain
2xubA04,1.10.10.10,"winged helix" repressor DNA binding domain
2nraC02,1.10.10.10,"winged helix" repressor DNA binding domain
1ldjA07,1.10.10.10,"winged helix" repressor DNA binding domain
2a61B00,1.10.10.10,"winged helix" repressor DNA binding domain
2fbhA00,1.10.10.10,"winged helix" repressor DNA binding domain
