214388	CHL00187	291.533
214389	CHL00188	346.487
177089	CHL00189	888.796
177090	CHL00190	32.0712
214390	CHL00191	106.401
214391	CHL00192	800.843
177092	CHL00193	164.794
177093	CHL00194	467.556
177094	CHL00195	845.455
177095	CHL00196	44.8231
214392	CHL00197	637.61
214393	CHL00198	564.436
164575	CHL00199	263.645
214394	CHL00200	396.443
164576	CHL00201	775.615
133644	CHL00202	470.043
164577	CHL00203	586.526
214395	CHL00204	1875.56
214396	CHL00206	1897.33
214397	CHL00207	887.128
223080	COG0001	388.863
223081	COG0002	314.976
223082	COG0003	95.5046
223083	COG0004	31.3953
223084	COG0005	106.212
223085	COG0006	108.668
223086	COG0007	66.1149
223087	COG0008	290.376
223088	COG0009	121.182
223089	COG0010	56.6095
223090	COG0011	79.6443
223091	COG0012	336.459
223092	COG0013	746.008
223093	COG0014	561.796
223094	COG0015	281.428
223095	COG0016	271.407
223096	COG0017	261.757
223097	COG0018	494.85
223098	COG0019	257.205
223099	COG0020	82.721
223100	COG0021	639.257
223101	COG0022	406.151
223102	COG0023	45.3695
223103	COG0024	113.839
223104	COG0025	146.672
223105	COG0026	450.537
223106	COG0027	551.563
223107	COG0028	108.889
223108	COG0029	546.468
223109	COG0030	139.663
223110	COG0031	239.745
223111	COG0033	262.303
223112	COG0034	359.606
223113	COG0035	192.011
223114	COG0036	201.245
223115	COG0037	68.3522
223116	COG0038	67.7413
223117	COG0039	233.214
223118	COG0040	196.692
223119	COG0041	175.911
223120	COG0042	65.4204
223121	COG0043	345.005
223122	COG0044	160.959
223123	COG0045	309.917
223124	COG0046	707.073
223125	COG0047	281.763
223126	COG0048	147.764
223127	COG0049	156.976
223128	COG0050	402.446
223129	COG0051	99.1996
223130	COG0052	171.694
223131	COG0053	145.089
223132	COG0054	121.557
223133	COG0055	683.189
223134	COG0056	608.819
223135	COG0057	49.0915
223136	COG0058	432.495
223137	COG0059	392.343
223138	COG0060	1024.45
223139	COG0061	99.697
223140	COG0062	125.07
223141	COG0063	144.738
223142	COG0064	138.473
223143	COG0065	102.665
223144	COG0066	172.391
223145	COG0067	214.895
223146	COG0068	258.467
223147	COG0069	385.454
223148	COG0070	151.703
223149	COG0071	49.6826
223150	COG0072	114.285
223151	COG0073	53.1131
223152	COG0074	241.723
223153	COG0075	117.342
223154	COG0076	165.237
223155	COG0077	281.808
223156	COG0078	307.974
223157	COG0079	152.467
223158	COG0080	94.1903
223159	COG0081	164.708
223160	COG0082	218.595
223161	COG0083	220.549
223162	COG0084	165.078
223163	COG0085	435.077
223164	COG0086	85.3658
223165	COG0087	167.755
223166	COG0088	148.901
223167	COG0089	64.5382
223168	COG0090	258.68
223169	COG0091	81.9229
223170	COG0092	190.552
223171	COG0093	141.95
223172	COG0094	171.243
223173	COG0095	51.2322
223174	COG0096	121.486
223175	COG0097	149.221
223176	COG0098	119.596
223177	COG0099	96.8254
223178	COG0100	102.704
223179	COG0101	201.341
223180	COG0102	106.188
223181	COG0103	123.418
223182	COG0104	376.966
223183	COG0105	142.696
223184	COG0106	231.31
223185	COG0107	349.936
223186	COG0108	204.726
223187	COG0109	231.363
223188	COG0110	38.3286
223189	COG0111	42.3007
223190	COG0112	389.259
223191	COG0113	472.042
223192	COG0114	137.736
223193	COG0115	67.8028
223194	COG0116	281.505
223195	COG0117	131.991
223196	COG0118	244.035
223197	COG0119	209.026
223198	COG0120	228.218
223199	COG0121	104.393
223200	COG0122	103.671
223201	COG0123	147.906
223202	COG0124	198.989
223203	COG0125	129.332
223204	COG0126	434.28
223205	COG0127	129.654
223206	COG0128	351.517
223207	COG0129	600.676
223208	COG0130	84.2729
223209	COG0131	230.555
223210	COG0132	105.44
223211	COG0133	651.189
223212	COG0134	214.763
223213	COG0135	151.257
223214	COG0136	264.474
223215	COG0137	500.185
223216	COG0138	176.287
223217	COG0139	125.111
223218	COG0140	49.5387
223219	COG0141	368.439
223220	COG0142	152.142
223221	COG0143	408.204
223222	COG0144	155.626
223223	COG0145	228.822
223224	COG0146	630.43
223225	COG0147	271.521
223226	COG0148	254.086
223227	COG0149	151.624
223228	COG0150	305.285
223229	COG0151	460.488
223230	COG0152	177.78
223231	COG0153	350.452
223232	COG0154	138.581
223233	COG0155	158.658
223234	COG0156	83.0715
223235	COG0157	296.789
223236	COG0158	335.052
223237	COG0159	204.76
223238	COG0160	377.713
223239	COG0161	87.2169
223240	COG0162	79.9644
223241	COG0163	240.567
223242	COG0164	141.59
223243	COG0165	429.751
223244	COG0166	82.3611
223245	COG0167	191.263
223246	COG0168	76.9705
223247	COG0169	186.705
223248	COG0170	75.112
223249	COG0171	192.472
223250	COG0172	267.927
223251	COG0173	667.344
223252	COG0174	220.589
223253	COG0175	124.844
223254	COG0176	161.667
223255	COG0177	178.53
223256	COG0178	741.323
223257	COG0179	145.163
223258	COG0180	269.06
223259	COG0181	154.654
223260	COG0182	433.627
223261	COG0183	62.7009
223262	COG0184	78.766
223263	COG0185	103.42
223264	COG0186	84.1852
223265	COG0187	599.884
223266	COG0188	237.17
223267	COG0189	142.889
223268	COG0190	74.9089
223269	COG0191	307.946
223270	COG0192	569.519
223271	COG0193	176.98
223272	COG0194	101.839
223273	COG0195	43.7582
223274	COG0196	130.845
223275	COG0197	140.028
223276	COG0198	28.8251
223277	COG0199	35.2946
223278	COG0200	61.5103
223279	COG0201	105.381
223280	COG0202	130.928
223281	COG0203	143.47
223282	COG0204	57.6136
223283	COG0205	245.986
223284	COG0206	124.32
223285	COG0207	197.132
223286	COG0208	234.118
223287	COG0209	73.5538
223288	COG0210	56.3582
223289	COG0211	113.447
223290	COG0212	119.7
223291	COG0213	446.679
223292	COG0214	500.672
223293	COG0215	427.8
223294	COG0216	463.99
223295	COG0217	179.699
223296	COG0218	166.638
223297	COG0219	160.062
223298	COG0220	175.178
223299	COG0221	93.4563
223300	COG0222	54.6279
223301	COG0223	187.053
223302	COG0224	224.406
223303	COG0225	196.291
223304	COG0226	89.0239
223305	COG0227	51.1585
223306	COG0228	98.4631
223307	COG0229	188.602
223308	COG0230	25.7226
223309	COG0231	88.7746
223310	COG0232	388.215
223311	COG0233	164.673
223312	COG0234	92.6289
223313	COG0235	66.1922
223314	COG0236	26.8736
223315	COG0237	92.7345
223316	COG0238	58.8089
223317	COG0239	66.052
223318	COG0240	323.366
223319	COG0241	73.0926
223320	COG0242	144.243
223321	COG0243	64.4354
223322	COG0244	86.5233
223323	COG0245	153.119
223324	COG0246	249.589
223325	COG0247	43.779
223326	COG0248	235.28
223327	COG0249	215.997
223328	COG0250	64.2667
223329	COG0251	59.582
223330	COG0252	149.361
223331	COG0253	199.808
223332	COG0254	74.2694
223333	COG0255	35.7524
223334	COG0256	92.2837
223335	COG0257	33.048
223336	COG0258	68.5061
223337	COG0259	293.815
223338	COG0260	442.847
223339	COG0261	113.469
223340	COG0262	81.2178
223341	COG0263	318.387
223342	COG0264	233.329
223343	COG0265	32.9451
223344	COG0266	173.984
223345	COG0267	41.0956
223346	COG0268	54.9963
223347	COG0269	193.235
223348	COG0270	32.7886
223349	COG0271	67.3786
223350	COG0272	451.267
223351	COG0274	188.99
223352	COG0275	366.145
223353	COG0276	288.77
223354	COG0277	32.5592
223355	COG0278	138.187
223356	COG0279	202.93
223357	COG0280	155.471
223358	COG0281	126.535
223359	COG0282	82.2422
223360	COG0283	207.425
223361	COG0284	116.611
223362	COG0285	340.779
223363	COG0286	32.0033
223364	COG0287	78.9104
223365	COG0288	110.949
223366	COG0289	255.27
223367	COG0290	178.189
223368	COG0291	53.0063
223369	COG0292	138.13
223370	COG0293	131.577
223371	COG0294	52.7004
223372	COG0295	139.725
223373	COG0296	476.806
223374	COG0297	323.459
223375	COG0298	88.1999
223376	COG0299	211.671
223377	COG0300	228.286
223378	COG0301	233.321
223379	COG0302	96.1425
223380	COG0303	193.595
223381	COG0304	152.8
223382	COG0305	60.7074
223383	COG0306	127.315
223384	COG0307	239.812
223385	COG0308	316.727
223386	COG0309	237.939
223387	COG0310	40.037
223388	COG0311	250.615
223389	COG0312	146.33
223390	COG0313	217.458
223391	COG0314	121.236
223392	COG0315	118.48
223393	COG0316	67.9807
223394	COG0317	61.4975
223395	COG0318	70.1828
223396	COG0319	118.153
223397	COG0320	321.525
223398	COG0321	242.947
223399	COG0322	90.0346
223400	COG0323	392.087
223401	COG0324	189.775
223402	COG0325	229.027
223403	COG0326	518.749
223404	COG0327	140.521
223405	COG0328	107.828
223406	COG0329	134.289
223407	COG0330	62.4605
223408	COG0331	61.1484
223409	COG0332	151.224
223410	COG0333	38.7814
223411	COG0334	121.193
223412	COG0335	83.0335
223413	COG0336	323.766
223414	COG0337	314.139
223415	COG0338	48.4743
223416	COG0339	790.703
223417	COG0340	116.644
223418	COG0341	155.051
223419	COG0342	82.8249
223420	COG0343	190.551
223421	COG0344	116.584
223422	COG0345	191.64
223423	COG0346	27.8072
223424	COG0347	58.347
223425	COG0348	128.731
223426	COG0349	221.787
223427	COG0350	45.1456
223428	COG0351	191.647
223429	COG0352	139.308
223430	COG0353	181.618
223431	COG0354	135.953
223432	COG0355	88.0942
223433	COG0356	155.502
223434	COG0357	121.251
223435	COG0358	131.078
223436	COG0359	94.5804
223437	COG0360	80.0019
223438	COG0361	66.4531
223439	COG0362	696.677
223440	COG0363	134.309
223441	COG0364	436.681
223442	COG0365	54.9875
223443	COG0366	30.3439
223444	COG0367	141.775
223445	COG0368	85.0179
223446	COG0369	274.295
223447	COG0370	132.03
223448	COG0371	326.136
223449	COG0372	71.9379
223450	COG0373	296.466
223451	COG0374	189.927
223452	COG0375	110.066
223453	COG0376	468.055
223454	COG0377	251.54
223455	COG0378	208.608
223456	COG0379	377.359
223457	COG0380	123.196
223458	COG0381	337.677
223459	COG0382	64.6212
223460	COG0383	192.664
223461	COG0384	40.76
223462	COG0385	112.326
223463	COG0386	224.044
223464	COG0387	248.744
223465	COG0388	46.3217
223466	COG0389	76.965
223467	COG0390	139.765
223468	COG0391	255.65
223469	COG0392	46.6227
223470	COG0393	67.3134
223471	COG0394	74.9932
223472	COG0395	65.6592
223473	COG0396	232.084
223474	COG0397	222.967
223475	COG0398	49.6311
223476	COG0399	49.9364
223477	COG0400	155.155
223478	COG0401	49.5886
223479	COG0402	119.473
223480	COG0403	503.316
223481	COG0404	68.0464
223482	COG0405	401.609
223483	COG0406	40.5468
223484	COG0407	247.162
223485	COG0408	440.619
223486	COG0409	151.719
223487	COG0410	244.686
223488	COG0411	135.777
223489	COG0412	123.26
223490	COG0413	279.085
223491	COG0414	269.482
223492	COG0415	285.754
223493	COG0416	372.296
223494	COG0417	82.0871
223495	COG0418	466.417
223496	COG0419	98.2938
223497	COG0420	132.647
223498	COG0421	134.807
223499	COG0422	613.487
223500	COG0423	567.384
223501	COG0424	188.133
223502	COG0425	55.768
223503	COG0426	65.7865
223504	COG0427	203.389
223505	COG0428	82.404
223506	COG0429	380.918
223507	COG0430	319.987
223508	COG0431	74.3476
223509	COG0432	157.004
223510	COG0433	31.8893
223511	COG0434	282.683
223512	COG0435	433.682
223513	COG0436	137.021
223514	COG0437	112.143
223515	COG0438	35.6943
223516	COG0439	248.721
223517	COG0440	84.6169
223518	COG0441	143.168
223519	COG0442	373.122
223520	COG0443	192.173
223521	COG0444	140.402
223522	COG0445	295.61
223523	COG0446	39.8982
223524	COG0447	466.895
223525	COG0448	390.464
223526	COG0449	217.822
223527	COG0450	65.3355
223528	COG0451	31.451
223529	COG0452	83.9429
223530	COG0454	25.5629
223531	COG0455	104.278
223532	COG0456	43.8319
223533	COG0457	27.5029
223534	COG0458	227.587
223535	COG0459	162.776
223536	COG0460	224.767
223537	COG0461	162.424
223538	COG0462	76.4717
223539	COG0463	30.0513
223540	COG0464	60.2224
223541	COG0465	248.773
223542	COG0466	1004
223543	COG0467	67.876
223544	COG0468	49.9751
223545	COG0469	347.617
223546	COG0470	31.5447
223547	COG0471	63.1098
223548	COG0472	73.8423
223549	COG0473	262.893
223550	COG0474	57.3439
223551	COG0475	76.1243
223552	COG0476	51.6313
223553	COG0477	28.5027
223554	COG0478	342.761
223555	COG0479	119.313
223556	COG0480	80.7558
223557	COG0481	967.805
223558	COG0482	84.5993
223559	COG0483	133.624
223560	COG0484	88.8363
223561	COG0486	485.912
223562	COG0488	86.9205
223563	COG0489	50.4932
223564	COG0490	110.54
223565	COG0491	31.6897
223566	COG0492	50.7537
223567	COG0493	193.66
223568	COG0494	28.2758
223569	COG0495	358.516
223570	COG0496	212.872
223571	COG0497	395.044
223572	COG0498	212.565
223573	COG0499	397.012
223574	COG0500	28.7117
223575	COG0501	65.3336
223576	COG0502	90.0114
223577	COG0503	70.7606
223578	COG0504	284.797
223579	COG0505	468.207
223580	COG0506	224.174
223581	COG0507	133
223582	COG0508	64.3403
223583	COG0509	110.441
223584	COG0510	120.963
223585	COG0511	62.7853
223586	COG0512	192.382
223587	COG0513	49.4034
223588	COG0514	164.777
223589	COG0515	30.8656
223590	COG0516	74.5893
223591	COG0517	29.7469
223592	COG0518	138.93
223593	COG0519	399.254
223594	COG0520	174.424
223595	COG0521	147.409
223596	COG0522	75.809
223597	COG0523	170.939
223598	COG0524	47.106
223599	COG0525	655.085
223600	COG0526	26.4001
223601	COG0527	99.6516
223602	COG0528	173.173
223603	COG0529	238.718
223604	COG0530	100.755
223605	COG0531	31.2878
223606	COG0532	356.09
223607	COG0533	311.045
223608	COG0534	80.3463
223609	COG0535	46.9341
223610	COG0536	300.24
223611	COG0537	56.9978
223612	COG0538	451.334
223613	COG0539	89.2846
223614	COG0540	339.574
223615	COG0541	525.175
223616	COG0542	80.0162
223617	COG0543	92.4707
223618	COG0544	108.522
223619	COG0545	148.717
223620	COG0546	42.0553
223621	COG0547	240.561
223622	COG0548	156.974
223623	COG0549	413.194
223624	COG0550	38.357
223625	COG0551	39.0773
223626	COG0552	306.875
223627	COG0553	50.5036
223628	COG0554	108.464
223629	COG0555	123.137
223630	COG0556	181.25
223631	COG0557	310.477
223632	COG0558	48.5225
223633	COG0559	103.406
223634	COG0560	91.9669
223635	COG0561	64.3552
223636	COG0562	537.295
223637	COG0563	80.7823
223638	COG0564	137.827
223639	COG0565	202.849
223640	COG0566	120.469
223641	COG0567	82.3081
223642	COG0568	179.417
223643	COG0569	61.5138
223644	COG0571	82.299
223645	COG0572	160.525
223646	COG0573	193.22
223647	COG0574	66.6193
223648	COG0575	54.2444
223649	COG0576	100.867
223650	COG0577	32.0093
223651	COG0578	282.244
223652	COG0579	237.554
223653	COG0580	103.857
223654	COG0581	192.431
223655	COG0582	27.1621
223656	COG0583	29.5539
223657	COG0584	66.3967
223658	COG0585	267.352
223659	COG0586	78.8631
223660	COG0587	398.581
223661	COG0588	207.128
223662	COG0589	30.6883
223663	COG0590	63.4851
223664	COG0591	180.19
223665	COG0592	53.4387
223666	COG0593	60.7617
223667	COG0594	40.3365
223668	COG0595	173.99
223669	COG0596	29.5959
223670	COG0597	60.3171
223671	COG0598	56.5644
223672	COG0599	47.3489
223673	COG0600	144.673
223674	COG0601	96.0191
223675	COG0602	77.811
223676	COG0603	117.722
223677	COG0604	43.1051
223678	COG0605	131.62
223679	COG0606	78.815
223680	COG0607	39.5353
223681	COG0608	52.8341
223682	COG0609	86.9348
223683	COG0610	77.0657
223684	COG0611	192.529
223685	COG0612	44.7581
223686	COG0613	52.8673
223687	COG0614	38.7163
223688	COG0615	106.601
223689	COG0616	128.685
223690	COG0617	74.3662
223691	COG0618	158.703
223692	COG0619	53.1354
223693	COG0620	172.859
223694	COG0621	390.779
223695	COG0622	116.3
223696	COG0623	307.218
223697	COG0624	104.859
223698	COG0625	44.4154
223699	COG0626	64.1461
223700	COG0627	135.649
223701	COG0628	92.6997
223702	COG0629	50.9367
223703	COG0630	92.0517
223704	COG0631	106.287
223705	COG0632	165.493
223706	COG0633	47.8354
223707	COG0634	205.834
223708	COG0635	227.539
223709	COG0636	26.0654
223710	COG0637	50.1199
223711	COG0638	80.4196
223712	COG0639	34.6311
223713	COG0640	25.1645
223714	COG0641	90.9665
223715	COG0642	30.8775
223716	COG0643	394.775
223717	COG0644	98.6843
223718	COG0645	112.502
223719	COG0646	323.875
223720	COG0647	163.531
223721	COG0648	238.322
223722	COG0649	187.414
223723	COG0650	206.004
223724	COG0651	153.277
223725	COG0652	107.305
223726	COG0653	48.3778
223727	COG0654	80.9049
223728	COG0655	44.4144
223729	COG0656	86.9253
223730	COG0657	59.5636
223731	COG0658	49.42
223732	COG0659	60.7534
223733	COG0661	82.7439
223734	COG0662	62.0186
223735	COG0663	126.164
223736	COG0664	40.2
223737	COG0665	34.1048
223738	COG0666	29.7924
223739	COG0667	50.0187
223740	COG0668	35.2814
223741	COG0669	174.277
223742	COG0670	40.3674
223743	COG0671	29.3655
223744	COG0672	123.66
223745	COG0673	78.7484
223746	COG0674	66.5652
223747	COG0675	26.9302
223748	COG0676	309.322
223749	COG0677	550.721
223750	COG0678	206.823
223751	COG0679	108.535
223752	COG0680	89.6877
223753	COG0681	29.5805
223754	COG0682	178.232
223755	COG0683	38.189
223756	COG0684	148.958
223757	COG0685	106.681
223758	COG0686	422.51
223759	COG0687	74.0125
223760	COG0688	98.129
223761	COG0689	149.36
223762	COG0690	33.1103
223763	COG0691	163.506
223764	COG0692	268.702
223765	COG0693	41.7478
223766	COG0694	85.812
223767	COG0695	41.9158
223768	COG0696	483.329
223769	COG0697	27.5233
223770	COG0698	97.3195
223771	COG0699	62.6151
223772	COG0700	163.699
223773	COG0701	150.507
223774	COG0702	28.3319
223775	COG0703	138.496
223776	COG0704	48.195
223777	COG0705	43.6073
223778	COG0706	123.715
223779	COG0707	90.4625
223780	COG0708	208.992
223781	COG0709	359.367
223782	COG0710	166.376
223783	COG0711	57.3083
223784	COG0712	78.4363
223785	COG0713	51.4524
223786	COG0714	83.639
223787	COG0715	53.6726
223788	COG0716	31.5827
223789	COG0717	122.39
223790	COG0718	71.1261
223791	COG0719	188.296
223792	COG0720	81.1869
223793	COG0721	45.2921
223794	COG0722	507.531
223795	COG0723	72.554
223796	COG0724	33.767
223797	COG0725	106.635
223798	COG0726	57.706
223799	COG0727	27.3166
223800	COG0728	232.944
223801	COG0729	273.098
223802	COG0730	27.7143
223803	COG0731	234.119
223804	COG0732	28.859
223805	COG0733	68.3993
223806	COG0735	75.4021
223807	COG0736	88.0777
223808	COG0737	112.941
223809	COG0738	291.141
223810	COG0739	54.0271
223811	COG0740	140.456
223812	COG0741	29.6824
223813	COG0742	176.262
223814	COG0743	473.622
223815	COG0744	150.971
223816	COG0745	32.2689
223817	COG0746	108.54
223818	COG0747	56.8778
223819	COG0748	112.868
223820	COG0749	514.12
223821	COG0750	43.6499
223822	COG0751	780.247
223823	COG0752	550.755
223824	COG0753	377.063
223825	COG0754	299.278
223826	COG0755	101.713
223827	COG0756	125.798
223828	COG0757	217.467
223829	COG0758	112.402
223830	COG0759	95.0826
223831	COG0760	37.3687
223832	COG0761	299.144
223833	COG0762	31.8242
223834	COG0763	385.072
223835	COG0764	66.1232
223836	COG0765	141.873
223837	COG0766	433.082
223838	COG0767	188.566
223839	COG0768	237.306
223840	COG0769	199.856
223841	COG0770	199.45
223842	COG0771	305.743
223843	COG0772	76.5016
223844	COG0773	417.752
223845	COG0774	373.516
223846	COG0775	65.0568
223847	COG0776	67.9237
223848	COG0777	229.122
223849	COG0778	32.2205
223850	COG0779	121.999
223851	COG0780	81.5882
223852	COG0781	86.599
223853	COG0782	58.465
223854	COG0783	68.8369
223855	COG0784	29.0424
223856	COG0785	71.9616
223857	COG0786	328.051
223858	COG0787	288.721
223859	COG0788	348.437
223860	COG0789	36.6476
223861	COG0790	36.9459
223862	COG0791	34.5697
223863	COG0792	100.384
223864	COG0793	242.623
223865	COG0794	147.798
223866	COG0795	123.602
223867	COG0796	266.372
223868	COG0797	136.087
223869	COG0798	89.2758
223870	COG0799	110.018
223871	COG0800	169.322
223872	COG0801	73.8353
223873	COG0802	125.053
223874	COG0803	103.608
223875	COG0804	1062.72
223876	COG0805	140.063
223877	COG0806	138.504
223878	COG0807	100.111
223879	COG0809	270.995
223880	COG0810	61.34
223881	COG0811	72.7302
223882	COG0812	259.453
223883	COG0813	267.191
223884	COG0814	163.976
223885	COG0815	149.482
223886	COG0816	96.1473
223887	COG0817	180.503
223888	COG0818	59.918
223889	COG0819	193.686
223890	COG0820	254.16
223891	COG0821	384.26
223892	COG0822	99.7502
223893	COG0823	107.537
223894	COG0824	79.21
223895	COG0825	274.526
223896	COG0826	129.342
223897	COG0827	50.9627
223898	COG0828	30.7529
223899	COG0829	243.344
223900	COG0830	176.735
223901	COG0831	150.557
223902	COG0832	165.939
223903	COG0833	209.019
223904	COG0834	38.4453
223905	COG0835	89.6619
223906	COG0836	188.982
223907	COG0837	362.354
223908	COG0838	73.0209
223909	COG0839	41.4905
223910	COG0840	34.196
223911	COG0841	38.3588
223912	COG0842	29.9
223913	COG0843	328.87
223914	COG0845	27.3666
223915	COG0846	154.352
223916	COG0847	42.1393
223917	COG0848	70.3387
223918	COG0849	224.034
223919	COG0850	120.888
223920	COG0851	86.1892
223921	COG0852	152.091
223922	COG0853	163.202
223923	COG0854	328.076
223924	COG0855	650.111
223925	COG0856	259.692
223926	COG0857	110.095
223927	COG0858	69.1826
223928	COG0859	62.0041
223929	COG0860	100.92
223930	COG0861	117.31
223931	COG0863	32.6045
223932	COG0864	75.7875
223933	COG1001	123.948
223934	COG1002	29.0772
223935	COG1003	625.474
223936	COG1004	138.869
223937	COG1005	108.106
223938	COG1006	53.4097
223939	COG1007	183.244
223940	COG1008	434.329
223941	COG1009	258.38
223942	COG1010	318.803
223943	COG1011	50.2863
223944	COG1012	49.2168
223945	COG1013	82.7444
223946	COG1014	53.5291
223947	COG1015	483.696
223948	COG1017	201.389
223949	COG1018	145.118
223950	COG1019	195.598
223951	COG1020	33.3879
223952	COG1021	854.418
223953	COG1022	448.305
223954	COG1023	464.556
223955	COG1024	29.2913
223956	COG1025	790.804
223957	COG1026	1066.95
223958	COG1027	715.996
223959	COG1028	35.5638
223960	COG1029	565.112
223961	COG1030	198.347
223962	COG1031	788.883
223963	COG1032	108.874
223964	COG1033	290.744
223965	COG1034	276.563
223966	COG1035	258.833
223967	COG1036	244.631
223968	COG1038	1836.59
223969	COG1039	180.595
223970	COG1040	65.4897
223971	COG1041	199.531
223972	COG1042	104.747
223973	COG1043	351.528
223974	COG1044	180.957
223975	COG1045	147.074
223976	COG1047	121.207
223977	COG1048	643.999
223978	COG1049	1259.27
223979	COG1051	41.2247
223980	COG1052	175.113
223981	COG1053	79.7178
223982	COG1054	330.007
223983	COG1055	211.317
223984	COG1056	113.203
223985	COG1057	114.692
223986	COG1058	40.299
223987	COG1059	251.556
223988	COG1060	262.612
223989	COG1061	164.535
223990	COG1062	152.376
223991	COG1063	59.3175
223992	COG1064	66.4571
223993	COG1066	278.335
223994	COG1067	423.69
223995	COG1069	617.029
223996	COG1070	176.799
223997	COG1071	283.765
223998	COG1072	133.151
223999	COG1073	36.6119
224000	COG1074	496.985
224001	COG1075	113.756
224002	COG1076	91.6359
224003	COG1077	271.025
224004	COG1078	211.476
224005	COG1079	133.481
224006	COG1080	233.252
224007	COG1082	44.4519
224008	COG1083	286.57
224009	COG1084	368.169
224010	COG1085	210.352
224011	COG1086	210.206
224012	COG1087	160.803
224013	COG1088	413.546
224014	COG1089	298.888
224015	COG1090	383.154
224016	COG1091	160.534
224017	COG1092	184.051
224018	COG1093	296.918
224019	COG1094	185.572
224020	COG1095	167.085
224021	COG1096	180.225
224022	COG1097	191.787
224023	COG1098	88.8804
